text,label
o barcelona venceu o psg graças ao feminismo,hatebr_nonhate
o batáguas também vai ter de fazer o mesmo joana __url__,hatebr_nonhate
obg aos nossos grandes xerifes e chefes de polícia pelo seu serviço & liderança. vocês tem um verdadeiro amigo na _ __url__,hatebr_nonhate
"o #blocoesquerda, ponta-de-lança na cultura de morte, quer agora legalizar a eutanásia. por mim defendo a vida e sua dignidade. __user__",hatebr_nonhate
"o #blocoesquerda, promotor da eutanásia, não tinha este tema no seu programa eleitoral. isto é honesto? __user__ __url__",hatebr_hate
o bloco porão do dops é bem mais animado... venha cair nessa folia __user__ #paz __url__,hatebr_hate
o bolsonaro nao parabenizou o cunha de vdd gente isso é culpa da edição do video,hatebr_nonhate
#obomdeserbrasileiroé que pelo menos nao vem refugiados do oriente médio pra k os caras nao sao burro,hatebr_hate
o brasileiro está cansado de ser enganado!!! sos regime militar get out dilma,hatebr_nonhate
o brasil em crise e esse drogados só querem saber de droga __url__,hatebr_nonhate
o brasil não quer legalização de drogas #stf legalização das drogas é rejeitada pela maioria da população... __url__,hatebr_nonhate
obrigada amigos.já passamos de 600 inscritos em 24 horas. inscreva-se no meu novo canal de entrevistas. vamos... __url__,hatebr_nonhate
obrigado a __user__ pelos $20 bilhões de investimento que estão criando mais de 45.000 empregos de indústria e c _ __url__,hatebr_nonhate
obrigado ao primeiro ministro da austrália por falar a verdade sobre nossa educada conversa que a mídia de notícias falsas distorceu. ótimo!,hatebr_nonhate
"obrigado brian krzanich, ceo da __user__. um grande investimento ($7 bilhões) em inovação e empregos americanos! _ __url__",hatebr_nonhate
obrigado eli lake do bloombarg view - 'nsa e fbi...não deveriam interferir em nossa política...e é' uma situação mu _ __url__,hatebr_nonhate
obrigado pelos grandes comícios por todo país. tremendo apoio. vamos tornar a américa grande novamente! __url__,hatebr_nonhate
obrigado por todos os elogios na conferência de imprensa ontem. rush limbaugh disse que foi uma das melhores. e a m _ __url__,hatebr_nonhate
"obrigado porto! hoje seguimos para aveiro. teatro gretua, 22h00. #overdosedetourette #ontheroad #racharlenhapreta __url__",hatebr_nonhate
"obrigado, __user__! adoraríamos tê-los aqui! __url__ (samsung poderá ter fábrica nos eua)",hatebr_nonhate
obrigado são muitas perguntas não da pra responder tudo 11:30 vou fuma um cigarro bebe uma caipira compra um frango assado #joaquinresponde,hatebr_nonhate
observação: estamos na quaresma (favor substituir o xis bêicon por peixe frito) o resto tá tudo liberado. obrigado.,hatebr_nonhate
observação importante sobre o #diainternacionaldamulher __url__,hatebr_nonhate
#observador catarina kinnvall: “é similar a forma como o islão radical e a extrema-direita _ __url__,hatebr_hate
"o 'bullying' dos hipócritas da comunicação social e dos diversos sectores da sociedade. força, __user__ __url__",hatebr_nonhate
"o canadá quer receber 40 mil refugiados,resumindo 40 mil desempregados.isso não explicam para a população.",hatebr_hate
o canalha e ditador __user__ conseguiu destruir a venezuela. venezuelanos fogem para brasil e outros países d _ __url__,hatebr_hate
"o capitalismo realmente não perdoa nada. é a única salvação além da ideologia sanguinária do comunismo. hipocrisia, _ __url__",hatebr_nonhate
o cara é fo-da!! nem tomou posse e já criou muito mais empregos que obama sequer sonhou! __url__,hatebr_nonhate
"o cara muda de turma de manhã, e à tarde já vira relator da lava jato. tem treta não, imagina... __url__",hatebr_nonhate
o cara promove e celebra o assassinato de bebês indefesos no ventre da mãe. não existe grau maior de podridão. se _ __url__,hatebr_nonhate
"o cara tá num carro roubado, ao ser parado, sai atirando contra pm e tem consigo armas e granada! mas é suspeito (! _ __url__",hatebr_nonhate
"o cds a plantar moralismo na vida política portuguesa. depois das demissões irrevogáveis, as demissões fora de prazo. aprende centeno.",hatebr_nonhate
o cds avisou centeno das 'consequências penais' de mentir ao parlamento. mas está algum ex-deputado do cds preso?!...,hatebr_hate
o cerco está se fechando pro obama #obamainjail __url__,hatebr_nonhate
o cerco se fechando. __url__,hatebr_nonhate
"o ciclo do retardo: a pessoa posta essa merda, é zuada, não aguenta e protege a conta __url__",hatebr_hate
o #colégiodompedroii chegou ao fim do poço.vejam o cartaz colocado na unidade do centro no rj. _ __url__,hatebr_nonhate
1. o __user__ criticava o governo 2. __user__ e __user__ entram no cqc 3. cqc acaba 4. ambos hj defendem o pt crític _ __url__,hatebr_nonhate
__user__ prefiro ser magra feia a ser gorda bonita. mesmo se as gordas se arrumarem ñ adianta pela falta d elegancia do porte físico,hatebr_hate
"odeia o bolsonaro? então diz ai dos projeto dele que você discorda e porquê. vamos ver sua inteligencia, nível de i _ __url__",hatebr_nonhate
-odeio feministas só falam merda -vamos fazer o q? -perfis falsos zoando coisas q nunca disseramkkk -kkkkmitou,hatebr_hate
odeio gente que fala que so pq a iggy eh branca ela n pode cantar rap mano que,hatebr_hate
odeio mulher burra,hatebr_hate
odeio sapatão por isso não desapega de ex nunka,hatebr_hate
"o desejo do homem é pela mulher, mas o desejo da mulher é pelo desejo do homem. ou mais... #mulherdeverdade",hatebr_nonhate
"o dia 17 de dezembro foi dedicado, na íntegra, a mais uma autêntica maratona de reuniões na sede do pnr, em lisboa. __url__",hatebr_nonhate
o dia é das bruxas mas a noite é dos solteiros,hatebr_nonhate
"o dia que todos os muçulmanos morrer,certeza que o inferno vai sobrecarregar.",hatebr_hate
o diminutivo inho não acompanha a trajetória de um homem de verdade.,hatebr_nonhate
o discurso de ódio vale contra quem é de direita/evangélico pra lacrar __url__,hatebr_hate
"o discurso do socialismo pode até ser bonito, mas só no capitalismo que tem comida, iphone, viagem pro exterior e etc",hatebr_nonhate
"o dono desse twitter é autista, só pode kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk __url__",hatebr_hate
o eca fechou os olhos para seu próprio estatuto que afirma que sexualidade só poder ser ensinada às crianças após _ __url__,hatebr_nonhate
"o eduardo bolsonaro nao cuspiu no jean, isso é tudo truque de vídeo seus manipulados",hatebr_nonhate
o eduardo lourenço é um daqueles pensadores que parece ter descoberto tarde o unicórnio de conciliar deus com... __url__,hatebr_hate
o engraçado - err correção: estúpido - é gastar todo esse tempo falando mal do feminismo e das pautas que ele considera 'imaginárias'.,hatebr_hate
"o esquerdopata imbecil gosta do comunismo mas não quer morar em cuba, coréia do norte ou angola ou seja países comu _ __url__",hatebr_hate
o estado da justiça em portugal __url__ #renovarportugal,hatebr_nonhate
o estranho caso da tsu __url__ #renovarportugal #pnr,hatebr_nonhate
"o facebook caiu justo agora que eu ia compartilhar aquela imagem pra doar 0,056442 centavos pra um coral de crianças mudas sem cabelo",hatebr_hate
o facebook caiu vamo voltar pro orkut galeraaa,hatebr_nonhate
o facebook usou o hijab para homenagear as mulheres no #diadamulher o hijab é o maior símbolo de opressão islâmica _ __url__,hatebr_nonhate
o falido __user__ cria grande notícia falsa sobre a china dizendo 'sr. xi não falou com sr. trump desde nov. 14.' _ __url__,hatebr_nonhate
o falido __user__ foi forçado se desculpar aos seus assinantes pela pobre cobertura feita na minha vitória nas elei _ __url__,hatebr_nonhate
o famoso 'não tenho argumentos' __url__,hatebr_nonhate
o fascismo da esquerda em dois prints __user__ __url__,hatebr_nonhate
o fbi é totalmente incapaz de parar os 'infiltrados' na segurança nacional que permearam nosso governo por muito te _ __url__,hatebr_nonhate
o feminismo do “faça acontecer”* e outras variantes do feminismo empresarial falharam para a esmagadora maioria... __url__,hatebr_nonhate
'o feminismo é importante demais para ficar nas mãos das feministas' - saiu na __user__ em pleno 8 de março,hatebr_nonhate
'o feminismo não é capacho da esquerda' ' você é um nazista' hahahahahaha que retardado!!!!! refute o que eu fale _ __url__,hatebr_nonhate
o feminismo no brasil é mero cooptador de mulheres para a militância esquerdista! não defende mulheres é apenas um _ __url__,hatebr_hate
oficialmente a mulher mais burra do mundo,hatebr_hate
"o foco da resistência é aqui! ainda gostamos de mulher, pinga, rock n roll e futebol ! ainda gostamos de churrasco, carne sangrenta...",hatebr_nonhate
o futebol ainda respira __url__,hatebr_nonhate
__user__ essa mulher pq quem transa com um cara como esse vadia de burra essa garota escrota nao tem nada .,hatebr_hate
"o gay assumido bem resolvido é bem mais __user__ do que frangas arrogantes, dissimulados que não enfrentam a própria cara no espelho!",hatebr_nonhate
o __user__ adora passar uma vergonha __url__,hatebr_nonhate
o __user__ quer o fim da pm usando a mesma para a sua segurança. nessas horas a 'fascista' vira heroína!,hatebr_nonhate
"o general keith kellog, o qual conheço há um bom tempo, tem grandes chances de ir pra nsa - como outros 3 também te _ __url__",hatebr_nonhate
"o henrique raposo já terá dito que nada tem contra comunas ou fachos, pois até tem um amigo que é as duas coisas...",hatebr_hate
__user__ deixa lá que não é apenas no algarve...,hatebr_nonhate
__user__ está assim tanto vento?!,hatebr_nonhate
"o hino da cerimónia de tomada de posse do presidente que teve um reality show,foi cantado por uma miúda q esteve num reality show. tudo dito",hatebr_nonhate
__user__ menos mal! ainda há esperança pra você!,hatebr_nonhate
"oi, amores... __user__ __user__ __user__ __user__ __user__ __user__ __user__ vcs num tem noção da correriaaaa aff xeru",hatebr_nonhate
o __user__ merece parabéns por dar uma __user__ no __user__ do __user__ da série ao vivo™_ __url__,hatebr_nonhate
"oieeee, amoresss! tô mtooo emocionadaaaa! minha sobrinha lindaaa nasceuuu! parabéns kilma e lipe. mano, te amo! bem vinda, karol! #renovacao",hatebr_nonhate
'oi lembra de mim?' 'eu nao lembro nem o que eu comi ontem rsrs' 'voce me comeu ontem',hatebr_nonhate
__user__ já vou por aqui no torrent! pearl harbor tbm é ótimo e tem quase 3 horas,hatebr_nonhate
"__user__ não vi esse não, vou vencer meu preconceito com ele e ver hahahahaha",hatebr_nonhate
"__user__ sim, mas filme bom tem que ser longo",hatebr_nonhate
o imbecil realmente não sabe a diferença entre um casal que se ama e pornografia incentivada na tv. há 100 anos at _ __url__,hatebr_hate
"o imbecil usa uma ironia e figura de linguagem para responder, mas não consegue refutar nada do que falei!!!! __url__",hatebr_hate
"'oi, nós somos sapatão' kkkkkkkkkkkkkkkkkk",hatebr_nonhate
o intelectual é um tipo k chega às mesmas conclusões do povo mas com uns anos de atraso __url__,hatebr_hate
"oi pessoal, aqui é a marisa lobo , preciso de sua ajuda para assinar o meu canal no youtube! preciso de pelo... __url__",hatebr_nonhate
"oi pessoal, aqui é a marisa lobo, preciso de sua ajuda, se inscreva no meu canal no youtube! _ __url__",hatebr_nonhate
o irã foi advertido formalmente por disparar um míssel de guerra. deveriam agradecer pelo ridículo acordo que os eua fez com eles!,hatebr_hate
o iran está brincando com fogo - eles não agradecem pelo quão 'legal' presidente obama foi com eles. porque eu não serei!,hatebr_nonhate
"o iran está dominando cada vez mais o iraque após os eua ter desperdiçado três trilhões de dólares lá. obviamente, há muito tempo atrás!",hatebr_nonhate
"o iran estava nos seus últimos suspiros, pronto prum colapso quando os eua veio com um salva-vidas na forma de acordo c/ iran: $150 bilhões",hatebr_nonhate
"oi, vc é sapatão, só n sabe ainda.. mas é",hatebr_hate
o __user__ nem assumiu e já causa esse choro todo na pelegada em pleno começo de 2017. imagine como será ano _ __url__,hatebr_nonhate
o __user__ é tão lixo que está acusando o __user__ de ser o mandante da exposição da filha da maria do rosário,hatebr_hate
o jorge jesus acusou mesmo o regresso do kelvin ao porto,hatebr_nonhate
"o jorge monforte é bué burra ya, vai dizer que quer ter filhos com a mimada da bia à mulher que é pediu para abortar? ahahahaha burro",hatebr_nonhate
"o jornalismo é um poder censório, manipulador, tendencioso e tantas vezes mentiroso. afinal em que mundo vive a _ __url__",hatebr_hate
"o __user__ ainda tem fé que vai funcionar! acho que se colocar tb umas pombinhas brancas, aí os bandidos des _ __url__",hatebr_nonhate
o __user__ consegue dizer na mesma matéria que o cara entrou armado para roubar e ainda assim chamá-lo de 'sus _ __url__,hatebr_nonhate
o josé manuel coelho em vez de pedir asilo político ao 'principado' da pontinha devia era pedir à vila de cascais. com o salgado resultou...,hatebr_nonhate
o juiz abre nosso país para possíveis terroristas e outros que não tem como objetivo nossos melhores interesses. os _ __url__,hatebr_nonhate
__user__ acordei sapatão hj,hatebr_hate
"__user__ __user__ __user__ sim, num país, à data, já cheio de muçulmanos. hoje está bem pior!",hatebr_hate
"olá, gatas (e gato hahaha) __user__ __user__ __user__ __user__ __user__ __user__ __user__ __user__ __user__",hatebr_nonhate
olga benario é a vagabunda comunista que o safado do getúlio vargas entregou pro seu amigo adolf...,hatebr_hate
olga benario vai toma no cu __url__,hatebr_hate
"olha a canalhice na chamada! como se a 'culpa' fosse da lei, e não dos criminosos! __url__",hatebr_nonhate
olha a cara do __user__ de qm tá ligando para o que esses cus sujos estão fazendo __url__,hatebr_hate
olha ae a oportunidade q vc queria: ganhar o respeito do 'tico'. imperdível! __url__,hatebr_nonhate
olha a explosãooo qdo a portugal chegar o islão __url__,hatebr_hate
"olha aí, o dep ex.bbb pressionando a procuradoria para prejudicar o prefeito de ariquemes, _ __url__",hatebr_nonhate
olha aí! o que sempre digo: - repete o mesmo chavão que a militância manda. - xinga o oponete - não refuta nada do _ __url__,hatebr_nonhate
olha a lógica... kkkkkkkkkkk.. e quem nao quer ser obrigada a ser feminista? virou feminista obrigada...kkkk __url__,hatebr_hate
olha a vagabunda mostrando sua cara __url__,hatebr_hate
"olha bem mulher, eu vou te ser sincero, quero te ver de branco, quero te ver no altar",hatebr_nonhate
olha isso aqui __user__ ela apagou mas eu printei __url__,hatebr_nonhate
olhando a bunda da ellen roche __url__,hatebr_hate
olha o bruno mesmo sem jogar está mostrando que é o melhor goleiro em pegar penalidades máximas,hatebr_nonhate
olha o nível do noticiário de um dos maiores jornais do país!!! é sério que tem gente que paga pra ler isso??? __url__,hatebr_hate
olha o processinho na pistoleira __url__,hatebr_hate
olha o q sempre falo: intolerância religiosa: termo usado pela esquerda p/diluir pela religião cristã as atrocidade _ __url__,hatebr_nonhate
olha primeiro pros peitos das mulheres.,hatebr_hate
olhem só o medo que a mídia está do __user__ ser presidente __url__,hatebr_nonhate
"o lula falou que o melhor que a marisa fez foi ficar submissa a ele e não dar palpite. a platéia, repleta de femini _ __url__",hatebr_nonhate
o lula me bloqueou no twitter alguém deve ter lido pra ele minhas piadas...,hatebr_nonhate
o lula nunca acertou a nota azul do guitar hero,hatebr_hate
o mail das reservas é reservas.parc__user__.com,hatebr_nonhate
"o maior prazer de uma mulher inteligente, é fazer-se de burra perante um burro que se faz de inteligente",hatebr_hate
"o mal do psg foi jogar de branco, barcelona lhes confundiu com real madrid",hatebr_nonhate
__user__ marlon brando né... mas o segundo tbm é muito foda!,hatebr_nonhate
omã segue um ramo do islão diferente do resto do médio oriente.,hatebr_nonhate
"o melhor de angola, é o angolano e não há dúvidas!!",hatebr_nonhate
o meu dia ganhou ao vosso. por capote __url__,hatebr_nonhate
o meu trabalho sobre refugiados resume-se à lady gaga! faz sentido? não!,hatebr_nonhate
"o meu verniz branco é mesmo feio, parece corretor",hatebr_nonhate
o ministério da cultura nao servia pra nada mesmo bando de vagabundo fazendo merda num palco e ganhando pra isso,hatebr_hate
o movimento levar a hashtag #racharlenhapreta a trend do twitter começou hoje no porto __url__,hatebr_nonhate
o movimento 'vai ter gorda na praia sim' parece que funcionou. __url__,hatebr_hate
o mundo das sapatao é mais ligado do que eu imaginava,hatebr_nonhate
"o murilo deixou as prova em branco, vou bater nele",hatebr_nonhate
onde classificam é o menos. desta vez tendo a concordar com __user__ (mas não se habitue). trata-se de devassa grat _ __url__,hatebr_nonhate
onde estão as feministas ??? __url__,hatebr_nonhate
o nível destas três 'senhoras' que exigem o respeito de #trump... __user__ __user__ __user__ __url__,hatebr_nonhate
"__user__ __user__ claro, a maior crise econômica dos últimos 20 ano se resolve em 6 meses... vc é perfil de comédia, né?",hatebr_nonhate
o nosso regresso está mesmo prometido __user__ __url__,hatebr_nonhate
ontem batemos o recorde de utilização da palavra 'nabo' na tv portuguesa. não acreditam? __url__,hatebr_nonhate
"ontem, com representantes da #flecfac: o dirigente #carlospuna (ao meio). o #pnr apoia a causa dos cabindas, traído _ __url__",hatebr_nonhate
"ontem eu me lembrei q a mttttt tmp atras ,acho q uns 7 anos eu tive uma professora sapatao ,descobrir q hj ela possui o nome de allan",hatebr_hate
ontem foi perfeito só não entendi esse monte de estado legalizando a maconha querem um país dominado por zumbis na larica por cérebro?,hatebr_hate
"ontem fui ver o benfica. foi uma grande noite, até ao momento em que tentei entrar em casa e a minha mulher decidiu imitar o ederson...",hatebr_hate
"ontem, gabriela moura, uma de nossas integrantes, esteve na agência p3k comunicação para ministrar uma palestra... __url__",hatebr_nonhate
"ontem, no intervalo para almoço de mais uma excelente reunião do conselho nacional. ambiente de alegria e ânimo. _ __url__",hatebr_nonhate
o nyt agora é médico. e tá se roendo com sua insignificância cada vez maior __url__,hatebr_hate
"o __user__ falido escreve total ficção sobre mim. cobriram tudo errado por 2 anos, e agora estão inventando fontes _ __url__",hatebr_nonhate
"o obamacare continua falhando. a humana sairá em 2018. iremos revogar, substituir e recuperar planos de saúde para _ __url__",hatebr_nonhate
o ocidente suicida-se. os governantes são os primeiros culpados. portugal não é excepção. __url__,hatebr_nonhate
o 2o fim do nirvana __url__,hatebr_nonhate
o orçaminto do “nim” __url__ #renovarportugal,hatebr_nonhate
o orgulho hetero é tão válido quanto o orgulho homo. se um pode ter orgulho por que o outro não? #orgulhohetero,hatebr_nonhate
"opa, 'certíssimo'! vida humana não vale nada aqui mesmo, não é? que belo exemplo! mas ai de você se quebrar um ov _ __url__",hatebr_hate
__user__ bilhetes disponíveis aqui: __url__,hatebr_nonhate
"__user__ e a juntar a isso, nem se assustava com fogo de artificio",hatebr_nonhate
o pensamento masculino. sem rodeios! bem vindo você homem. você mulher. #revelações aguarde!,hatebr_nonhate
o pior cego é aquele que não pode escutar,hatebr_nonhate
"o pior cego é aquele que não quer enxergar, tenho ranço de mulher burra !",hatebr_hate
o pior de tudo que é uma mulher defendendo um filho da puta que assume ser abusivo e ela defende o cara miga para vc ta sendo burra,hatebr_hate
o plano de recapitalização da cgd vai custar seis mil milhões de euros __url__,hatebr_nonhate
o pmdb que sempre esteve ao lado da democracia,hatebr_nonhate
"o #pnr, ao contrário do desinteresse dos demais partidos e dos órgãos de soberania, apoia a justa luta dos cabindas. __url__",hatebr_nonhate
o #pnr apresenta-se pela primeira vez em #santamariafeira em autárquicas. força #anselmooliveira __user__ _ __url__,hatebr_nonhate
o pnr congratula-se com a redução da tsu ! não colocamos os interesses do partido à frente dos interesses nacionais. __url__,hatebr_nonhate
o pnr e o dia de portugal __url__ #pnr #portugal __url__,hatebr_nonhate
"o #pnr não cala ante o marxismo-cultural, a censura dos 'tolerantes' e a hipocrisia do 'faz-de-conta' (que nada se _ __url__",hatebr_nonhate
"o #pnr solidariza-se com a dor da família enlutada, pela morte de mais um agente ao serviço da nossa nação. #gnr _ __url__",hatebr_nonhate
"o politicamente correto é algo completamente doentio, cogita até homem menstruar. __url__",hatebr_hate
o politicamente correto tá fudendo com tudo,hatebr_hate
o porteiro é __user__! rt __user__ massagear o ego de uma mulher não é elogiar sua bunda e seus peitos. isso o porteiro faz,hatebr_nonhate
o primeiro encontro de jeff sessions com o emb. russo foi organizado pelo governo obama num programa educacional pa _ __url__,hatebr_nonhate
"o problema com o islão não é com etnia e sim com a ideologia, que visa destruir o cristianismo! e eu me referi ao f _ __url__",hatebr_nonhate
"o problema nunca é a piada e sim se você é ou não esquerdista. se for, pode zombar da pm que tá tudo lindo. na hora _ __url__",hatebr_hate
"o psol foi seguir a ideologia comunista coreana onde se come cachorro, mas levaram muito ao pé da letra... __url__",hatebr_hate
"o q essa mulher tem d bonita, ela tem d puta, burra e mentirosa. n sabe ela q ta passando na mão dos amigos",hatebr_hate
o que adianta vc dizer que sente pena e não consegue refutar uma só linha do que falo???? isso é uma tática para o _ __url__,hatebr_nonhate
"o que __user__ junto com __user__ e __user__ fazem não se chama jornalismo. se chama um mico, uma militância derrubada e picareta.",hatebr_nonhate
o que clodovil queria era aprovar uma pl que reduziria de 513 para 250 os politicos do congresso. não deixaram.. _ __url__,hatebr_nonhate
o que é intervenção cívico militar?este vídeo me fez pensar. __url__,hatebr_hate
o que é o globalismo? - lauren southern muita gente ainda não compreende.... __url__,hatebr_nonhate
o que essa juventude está fazendo com essa tal liberdade? confundindo com libertinagem. quanto mais se faz... __url__,hatebr_nonhate
o que essa mulher está falando ??? eu tô esperando pela comida e ela falando sobre sla. me senti burra #masterchefbr,hatebr_nonhate
"o que incomoda é ele trabalhar no g1 e escrever 'hajir' como se fosse verbo, fora a conta verificada __url__",hatebr_nonhate
o que o barcelona acaba de fazer vai ficar para sempre na história do futebol. que remontada incrível!,hatebr_nonhate
o que o feminismo já fez por uma muçulmana?,hatebr_nonhate
o que posso usar para lavar tênis branco?,hatebr_nonhate
o que quer dizer exatamente? __url__,hatebr_nonhate
"o que seria 'válido', então? feminicídio? estupro? mercado de trabalho? falamos disso todo dia. poderia dedicar uma coluna a isso, então.",hatebr_hate
o que você faz pelas islâmicas que não podem nem falar? __url__,hatebr_nonhate
"o racismo da esquerda passando na sua tl. esse pode, esse é politicamente correto, aí não tem protestos. imagina se _ __url__",hatebr_nonhate
"o racismo que mulheres negras e latinas sofrem nas áreas de ciência, tecnologia, engenharia e matemática > __url__",hatebr_nonhate
"o racismo só vai acabar, quando deixar de existir homem branco ou homem negro e passar a existir apenas homem",hatebr_nonhate
__user__ __user__ __user__ só estagiário se fode nessas,hatebr_hate
"ora ora, temos um passado bem sujo aqui __url__",hatebr_nonhate
o raúl josé até quando vai cagar deve pedir autorização ao jorge jesus #libertemorauljosé,hatebr_nonhate
o __user__ já começou seu discurso mandando um alô pra __user__ . que moral hein?? ahahahahahahahaha!!!!!!!!!!!!!!!,hatebr_hate
o repórter __user__ lembra dos 'crimes de ódio' cometidos contra imigrantes mas esquece dos números de crimes cometidos pelos imigrantes.,hatebr_nonhate
o resultado de você ser jornalista e não saber do que fala é passar uma vergonha pública dessa: __url__,hatebr_nonhate
"o retrato disso? a juventude atual, que vos mostro aqui todos os dias, a mesma presente nos protestos esquerdistas _ __url__",hatebr_nonhate
"“orfeu xxi, música pela vida e dignidade”. 'não há, afinal, fronteira ou muro que possa conter a música do mundo. __url__",hatebr_nonhate
orgulho de ser branco,hatebr_nonhate
"o ruim de ter chileno branco é que depois de uns dias, ele fica preto",hatebr_hate
"os bebés adoptados são c/ os telemóveis novos: qd os vamos buscar desesperamos se os deixamos cair. qd vemos 1 defeito,abrimos conta no olx",hatebr_hate
os benfiquistas aguardam ansiosamente pela reeleição de bruno de carvalho. o único receio é que os russos decidam interferir nas eleições...,hatebr_nonhate
"os bilhetes para a figueira, faro, lisboa, porto e évora já estão à venda nos sítios do costume #overdosedetourette __url__",hatebr_nonhate
os cara fica me expondo no trabalho. me chamando de sapatao. mereço.,hatebr_hate
"oscares, prémios nobel e afins: só politiquice, interesses e influências. vergonha! seriedade e mérito? pois... #academyawards #nobelprize",hatebr_nonhate
"os democratas tinham que criar uma justificativa pela derrota nas eleições, então inventaram uma história - rússia. _ __url__",hatebr_nonhate
"os europeus vão acordando e reagindo. pela europa das nações, com o nacionalismo, contra o mundialismo opressor! __url__",hatebr_nonhate
'os funcionários mataram o menino no habib's pq ele era negro e pobre' hahahahhaha como se os funcionários do habib's fossem ricos,hatebr_nonhate
os guris de nutrição da minha faculdade são todos iguais branco musculosinho tatuagem maori no braço,hatebr_nonhate
os heitens (odiadores em inglês) já acusaram o golpe. triste demais essa cultura de ódio a meu respeito. #paz _ __url__,hatebr_nonhate
"os 'homens' do governo da suécia. sem bolas, afeminados... não é por acaso que os 'refugiados' deitam e rolam naque _ __url__",hatebr_hate
"os homens são todos iguais, deixam tudo para a última hora. o dia dos namorados é já amanhã e só hoje é que começaram a assaltar relojoarias",hatebr_hate
o __user__ em sua dose diária de anti-trumpismo. quando vão fazer reportagem sobre os 16 países que proíbem entrada de israelenses??,hatebr_nonhate
os idiotas que cancelaram uma conferência d jaime nogueira pinto numa pequena sala da fcsh arriscam-se a vê-lo esgotar o pavilhão meo aníbal,hatebr_nonhate
os islamicos moderados estão filmando e tirando foto...os islamicos não praticantes estão alertando o ocidente das _ __url__,hatebr_hate
os mais jovens do __user__ #renovarportugal #portugal #pnr __url__,hatebr_nonhate
os 'média' são um pilar do sistema que combatemos. deles só se podemos esperar mentira e/ou omissão. #fakenews _ __url__,hatebr_nonhate
os memes da nana gouvêa tão me divertindo muito kkkkkkkk __url__,hatebr_nonhate
os muçulmanos não são bem-vindos ! __url__,hatebr_hate
os muleke é liso sim mas o governo é muito mais.,hatebr_nonhate
",,,,, os negros que estudem eu estudei ,,,,,,,,,",hatebr_hate
o sonho de 'liberdade de expressão' e 'exercício de democracia' deles deve ser a china ou cuba. um conservador na presidência?? jamais!,hatebr_nonhate
o sonho do meu telemóvel era ter uma rede tão forte como a dos pescadores da nazaré que arrastou uma bomba de 200 kg sem se rasgar!...,hatebr_nonhate
"os países mais solidários são os mais pobres, mais abertos aos refugiados. a europa se fecha. o velho mundo não é mais o mesmo...",hatebr_nonhate
o sporting continua a ser grande na europa do futebol __url__,hatebr_nonhate
"os portugueses devem muito a passos coelho por ter tido a coragem de dizer não a salgado. 'não stresses, ricardo, leva o guito pró panamá.'",hatebr_hate
os portugueses hoje já vão conseguir dormir __url__,hatebr_nonhate
os portugueses são uns pessimistas. eu acredito que c/ esta música na eurovisão o salvador sobral pode até superar a votação do ano passado.,hatebr_nonhate
os pretos são criminosos as gajas com decote são sluts os bissexuais são indecisos os refugiados não merecem uma oportunidade de vida,hatebr_hate
os reflexos da guerra trouxeram grandes mudanças para vida deles! conheça essas histórias. __url__,hatebr_nonhate
os “refugiados” e a classe política traidora __url__ #renovarportugal #refugiados #portugal,hatebr_nonhate
os refugiados estao todos a vir para a minha terra noto logo que nao e de cá mas eles sentem se bem acolhidos cá,hatebr_hate
os resistência vão voltar para fazer um concerto no bataclan. eu sei que dizem que um raio não cai 2x no mesmo sítio mas deixem-me sonhar,hatebr_hate
os responsáveis por isso #naoaolimitedeinternet __url__,hatebr_nonhate
o sr. neto não deve ter mais lágrimas... força guerreiro. #cabelorosafelipeneto __url__,hatebr_nonhate
os 2 robôs da nasa na superfície de marte __url__,hatebr_nonhate
'os temas resultam das visitas efectuadas por #assunçãocristas'. incluída a da mesquita: submissão ao #islãoinvasor. __url__,hatebr_nonhate
o __user__ é o macarrão do goleiro bruno e a __user__ do champinha __url__,hatebr_nonhate
o __user__ fazendo conluio com essa moça __user__ isso pode??? ou ela é maluca psicopata mesmo? __url__,hatebr_hate
"os 'tolerantes' donos do poder e sua carneirada submissa, quando contrariados só ofendem e tentam ridicularizar. hipócritas de mau perder!",hatebr_nonhate
"o sus está sucateado, não consegue atender o cidadão com problemas graves de saúde, não tem medicamento, os... __url__",hatebr_nonhate
"o tempo está tao bom, para ir com um grupo de amigos á praia sentar na areia apanhar sol e falar sobre as cenas",hatebr_nonhate
"o tempo todo, é inacreditável. é totalmente outra imprensa do que aquela que cobria obama. __url__",hatebr_nonhate
o terror da esquerda #somostodosbolsonaro,hatebr_nonhate
"o teu pai nao está em angola —_ pois não, neste momento está em luanda __url__",hatebr_nonhate
"o texto todo é aquela velha ladainha 'feminismo de verdade era aquele do passado, hoje em dia blablabla'. deslegitimação básica.",hatebr_nonhate
ótima. com certeza. __url__,hatebr_nonhate
ótima sessão de audiência com os ceos da associação de líderes da indústria de varejo esta manhã! __url__,hatebr_nonhate
otimistas são pessoas mal informadas.,hatebr_nonhate
__user__ __user__ tambem tm um video de bruno com a namorada de maos dadas... mas nao é da natureza dele tratar bem mulher kkkkk,hatebr_hate
__user__ __user__ pra eles o cara do bb que é jornalista __url__,hatebr_nonhate
__user__ __user__ __user__ __user__ esse perfil ta apurrinhando todo mundo de direita que posta algo sobre o dia das mulheres.,hatebr_hate
